,Order ID,Product,Quantity Ordered,Price Each,Order Date1,Street,city,Address,Total_price
266,176811,AA Batteries (4-pack),2.0,3.84,04/14/19,456 13th St, Dallas, TX 75001,7.68
267,176812,Wired Headphones,1.0,11.99,04/20/19,569 Willow St, New York City, NY 10001,11.99
268,176813,Google Phone,1.0,600.0,04/28/19,269 Hill St, Atlanta, GA 30301,600.0
269,176813,Wired Headphones,1.0,11.99,04/28/19,269 Hill St, Atlanta, GA 30301,11.99
270,176814,Lightning Charging Cable,1.0,14.95,04/09/19,501 13th St, New York City, NY 10001,14.95
271,176815,AAA Batteries (4-pack),1.0,2.99,04/04/19,327 Adams St, San Francisco, CA 94016,2.99
272,176816,27in 4K Gaming Monitor,1.0,389.99,04/19/19,623 Lincoln St, Portland, OR 97035,389.99
273,176817,Lightning Charging Cable,1.0,14.95,04/26/19,284 Walnut St, Seattle, WA 98101,14.95
274,176818,Wired Headphones,1.0,11.99,04/09/19,642 13th St, San Francisco, CA 94016,11.99
275,176819,AA Batteries (4-pack),2.0,3.84,04/15/19,615 9th St, Portland, OR 97035,7.68
276,176820,USB-C Charging Cable,1.0,11.95,04/17/19,654 Adams St, Boston, MA 02215,11.95
277,176821,34in Ultrawide Monitor,1.0,379.99,04/18/19,72 Meadow St, San Francisco, CA 94016,379.99
278,176822,AAA Batteries (4-pack),1.0,2.99,04/22/19,40 Cedar St, Seattle, WA 98101,2.99
279,176823,Wired Headphones,1.0,11.99,04/06/19,893 11th St, Seattle, WA 98101,11.99
280,176824,USB-C Charging Cable,2.0,11.95,04/03/19,983 Center St, Los Angeles, CA 90001,23.9
281,176825,LG Washing Machine,1.0,600.0,04/13/19,338 6th St, San Francisco, CA 94016,600.0
282,176826,Bose SoundSport Headphones,1.0,99.99,04/11/19,72 Meadow St, San Francisco, CA 94016,99.99
283,176827,AAA Batteries (4-pack),1.0,2.99,04/20/19,465 Hickory St, Los Angeles, CA 90001,2.99
284,176828,iPhone,1.0,700.0,04/07/19,696 Highland St, Seattle, WA 98101,700.0
285,176829,Wired Headphones,1.0,11.99,04/30/19,335 Wilson St, San Francisco, CA 94016,11.99
286,176830,Wired Headphones,1.0,11.99,04/18/19,663 5th St, Austin, TX 73301,11.99
287,176831,USB-C Charging Cable,1.0,11.95,04/01/19,743 Spruce St, San Francisco, CA 94016,11.95
288,176832,Apple Airpods Headphones,1.0,150.0,04/19/19,533 Spruce St, Los Angeles, CA 90001,150.0
289,176833,Wired Headphones,1.0,11.99,04/21/19,226 Madison St, Boston, MA 02215,11.99
290,176834,Lightning Charging Cable,1.0,14.95,04/15/19,193 Forest St, San Francisco, CA 94016,14.95
291,176835,USB-C Charging Cable,1.0,11.95,04/23/19,628 10th St, Boston, MA 02215,11.95
292,176836,USB-C Charging Cable,2.0,11.95,04/10/19,857 Hickory St, Boston, MA 02215,23.9
293,176837,Lightning Charging Cable,1.0,14.95,04/10/19,213 River St, New York City, NY 10001,14.95
294,176838,Lightning Charging Cable,1.0,14.95,04/05/19,656 South St, New York City, NY 10001,14.95
295,176839,20in Monitor,1.0,109.99,04/10/19,625 Willow St, Boston, MA 02215,109.99
296,176840,USB-C Charging Cable,1.0,11.95,04/02/19,939 14th St, Austin, TX 73301,11.95
297,176841,AAA Batteries (4-pack),3.0,2.99,04/26/19,177 Highland St, San Francisco, CA 94016,8.97
298,176842,AA Batteries (4-pack),2.0,3.84,04/06/19,532 1st St, New York City, NY 10001,7.68
299,176843,34in Ultrawide Monitor,1.0,379.99,04/21/19,733 Maple St, Atlanta, GA 30301,379.99
300,176844,AA Batteries (4-pack),1.0,3.84,04/23/19,983 Main St, Boston, MA 02215,3.84
301,176845,USB-C Charging Cable,1.0,11.95,04/15/19,925 Cedar St, San Francisco, CA 94016,11.95
302,176846,USB-C Charging Cable,1.0,11.95,04/19/19,599 10th St, New York City, NY 10001,11.95
303,176847,AA Batteries (4-pack),3.0,3.84,04/03/19,616 9th St, Austin, TX 73301,11.52
304,176848,27in FHD Monitor,1.0,149.99,04/28/19,442 Center St, Boston, MA 02215,149.99
305,176849,34in Ultrawide Monitor,1.0,379.99,04/22/19,309 West St, San Francisco, CA 94016,379.99
306,176850,AA Batteries (4-pack),1.0,3.84,04/03/19,520 5th St, Seattle, WA 98101,3.84
307,176851,AA Batteries (4-pack),1.0,3.84,04/09/19,669 Dogwood St, San Francisco, CA 94016,3.84
308,176852,AA Batteries (4-pack),1.0,3.84,04/09/19,731 Lincoln St, Portland, OR 97035,3.84
309,176853,AA Batteries (4-pack),1.0,3.84,04/24/19,858 14th St, New York City, NY 10001,3.84
310,176854,AA Batteries (4-pack),1.0,3.84,04/11/19,460 South St, Los Angeles, CA 90001,3.84
311,176855,Wired Headphones,1.0,11.99,04/21/19,103 12th St, Los Angeles, CA 90001,11.99
312,176856,Lightning Charging Cable,1.0,14.95,04/13/19,459 8th St, San Francisco, CA 94016,14.95
313,176857,Bose SoundSport Headphones,1.0,99.99,04/30/19,418 14th St, Portland, OR 97035,99.99
314,176858,AAA Batteries (4-pack),1.0,2.99,04/16/19,669 Park St, Los Angeles, CA 90001,2.99
315,176859,AA Batteries (4-pack),1.0,3.84,04/15/19,525 Adams St, New York City, NY 10001,3.84
316,176860,USB-C Charging Cable,1.0,11.95,04/04/19,420 Hill St, San Francisco, CA 94016,11.95
317,176861,Bose SoundSport Headphones,1.0,99.99,04/14/19,370 9th St, Los Angeles, CA 90001,99.99
318,176862,AAA Batteries (4-pack),1.0,2.99,04/29/19,267 Willow St, San Francisco, CA 94016,2.99
319,176863,27in FHD Monitor,1.0,149.99,04/19/19,64 Maple St, New York City, NY 10001,149.99
320,176864,AAA Batteries (4-pack),2.0,2.99,04/02/19,453 Meadow St, San Francisco, CA 94016,5.98
321,176865,AA Batteries (4-pack),1.0,3.84,04/18/19,952 Washington St, New York City, NY 10001,3.84
322,176866,ThinkPad Laptop,1.0,999.99,04/02/19,338 West St, New York City, NY 10001,999.99
323,176867,AAA Batteries (4-pack),1.0,2.99,04/25/19,483 Washington St, San Francisco, CA 94016,2.99
324,176868,20in Monitor,1.0,109.99,04/05/19,213 Highland St, Boston, MA 02215,109.99
325,176869,Apple Airpods Headphones,1.0,150.0,04/23/19,861 2nd St, Seattle, WA 98101,150.0
326,176870,AAA Batteries (4-pack),3.0,2.99,04/05/19,964 Park St, New York City, NY 10001,8.97
327,176871,AA Batteries (4-pack),1.0,3.84,04/29/19,489 9th St, Dallas, TX 75001,3.84
328,176872,AA Batteries (4-pack),1.0,3.84,04/15/19,678 Madison St, Los Angeles, CA 90001,3.84
329,176873,AA Batteries (4-pack),1.0,3.84,04/06/19,532 Spruce St, Los Angeles, CA 90001,3.84
330,176874,AAA Batteries (4-pack),1.0,2.99,04/15/19,325 Pine St, New York City, NY 10001,2.99
331,176875,27in 4K Gaming Monitor,1.0,389.99,04/23/19,727 Forest St, San Francisco, CA 94016,389.99
332,176876,Bose SoundSport Headphones,1.0,99.99,04/23/19,263 Hickory St, Boston, MA 02215,99.99
333,176877,Lightning Charging Cable,1.0,14.95,04/10/19,289 4th St, San Francisco, CA 94016,14.95
334,176878,ThinkPad Laptop,1.0,999.99,04/13/19,161 Highland St, San Francisco, CA 94016,999.99
335,176879,Flatscreen TV,1.0,300.0,04/13/19,370 Sunset St, Portland, ME 04101,300.0
336,176880,27in FHD Monitor,1.0,149.99,04/04/19,691 River St, New York City, NY 10001,149.99
337,176881,Wired Headphones,1.0,11.99,04/22/19,157 Sunset St, San Francisco, CA 94016,11.99
338,176882,Wired Headphones,1.0,11.99,04/24/19,929 Main St, Boston, MA 02215,11.99
339,176883,Wired Headphones,2.0,11.99,04/15/19,344 Dogwood St, New York City, NY 10001,23.98
340,176884,USB-C Charging Cable,1.0,11.95,04/11/19,813 Highland St, San Francisco, CA 94016,11.95
341,176885,34in Ultrawide Monitor,1.0,379.99,04/22/19,582 River St, Boston, MA 02215,379.99
342,176886,Flatscreen TV,1.0,300.0,04/19/19,410 8th St, San Francisco, CA 94016,300.0
343,176887,AAA Batteries (4-pack),1.0,2.99,04/01/19,591 4th St, Boston, MA 02215,2.99
344,176888,Wired Headphones,1.0,11.99,04/15/19,608 5th St, New York City, NY 10001,11.99
345,176889,AAA Batteries (4-pack),1.0,2.99,04/17/19,837 Madison St, Boston, MA 02215,2.99
346,176890,USB-C Charging Cable,1.0,11.95,04/25/19,950 8th St, Austin, TX 73301,11.95
347,176891,AAA Batteries (4-pack),1.0,2.99,04/07/19,323 Ridge St, Portland, OR 97035,2.99
348,176892,AAA Batteries (4-pack),1.0,2.99,04/12/19,165 Meadow St, Boston, MA 02215,2.99
349,176893,AAA Batteries (4-pack),1.0,2.99,04/23/19,794 Dogwood St, Seattle, WA 98101,2.99
350,176894,Flatscreen TV,1.0,300.0,04/13/19,589 Park St, San Francisco, CA 94016,300.0
351,176895,Apple Airpods Headphones,1.0,150.0,04/24/19,286 6th St, Boston, MA 02215,150.0
352,176896,AAA Batteries (4-pack),2.0,2.99,04/24/19,77 Johnson St, Dallas, TX 75001,5.98
353,176897,Apple Airpods Headphones,1.0,150.0,04/02/19,941 Walnut St, San Francisco, CA 94016,150.0
354,176898,Apple Airpods Headphones,1.0,150.0,04/18/19,45 River St, New York City, NY 10001,150.0
355,176899,Lightning Charging Cable,1.0,14.95,04/05/19,269 South St, San Francisco, CA 94016,14.95
356,176900,Bose SoundSport Headphones,1.0,99.99,04/21/19,356 North St, Boston, MA 02215,99.99
357,176901,Lightning Charging Cable,1.0,14.95,04/22/19,25 8th St, Atlanta, GA 30301,14.95
358,176902,USB-C Charging Cable,1.0,11.95,04/11/19,166 Dogwood St, Atlanta, GA 30301,11.95
359,176903,iPhone,1.0,700.0,04/09/19,684 Main St, Boston, MA 02215,700.0
360,176904,AAA Batteries (4-pack),1.0,2.99,04/13/19,782 Ridge St, Boston, MA 02215,2.99
361,176905,27in FHD Monitor,1.0,149.99,04/12/19,92 Spruce St, New York City, NY 10001,149.99
362,176906,27in FHD Monitor,1.0,149.99,04/07/19,636 Cherry St, Los Angeles, CA 90001,149.99
363,176907,27in FHD Monitor,1.0,149.99,04/11/19,120 Sunset St, Los Angeles, CA 90001,149.99
364,176908,AAA Batteries (4-pack),1.0,2.99,04/25/19,802 Maple St, Seattle, WA 98101,2.99
365,176909,Wired Headphones,1.0,11.99,04/22/19,692 Jackson St, Portland, ME 04101,11.99
366,176910,AAA Batteries (4-pack),2.0,2.99,04/19/19,573 2nd St, Los Angeles, CA 90001,5.98
367,176911,AAA Batteries (4-pack),1.0,2.99,04/12/19,346 13th St, Los Angeles, CA 90001,2.99
368,176912,Apple Airpods Headphones,1.0,150.0,04/25/19,862 7th St, Seattle, WA 98101,150.0
369,176913,AAA Batteries (4-pack),1.0,2.99,04/20/19,340 11th St, Atlanta, GA 30301,2.99
370,176914,Lightning Charging Cable,1.0,14.95,04/01/19,846 Cherry St, San Francisco, CA 94016,14.95
371,176915,AAA Batteries (4-pack),1.0,2.99,04/04/19,64 Hill St, Dallas, TX 75001,2.99
372,176916,34in Ultrawide Monitor,1.0,379.99,04/18/19,285 Cedar St, San Francisco, CA 94016,379.99
373,176917,USB-C Charging Cable,1.0,11.95,04/14/19,376 Sunset St, Boston, MA 02215,11.95
374,176918,USB-C Charging Cable,1.0,11.95,04/10/19,398 Elm St, Los Angeles, CA 90001,11.95
375,176919,AAA Batteries (4-pack),1.0,2.99,04/29/19,240 14th St, Boston, MA 02215,2.99
376,176920,Apple Airpods Headphones,1.0,150.0,04/30/19,117 Lake St, New York City, NY 10001,150.0
377,176921,Lightning Charging Cable,1.0,14.95,04/24/19,365 Wilson St, San Francisco, CA 94016,14.95
378,176922,Bose SoundSport Headphones,1.0,99.99,04/02/19,859 Hill St, Los Angeles, CA 90001,99.99
379,176923,LG Washing Machine,1.0,600.0,04/26/19,259 6th St, Los Angeles, CA 90001,600.0
380,176924,Bose SoundSport Headphones,1.0,99.99,04/14/19,375 4th St, New York City, NY 10001,99.99
381,176925,Lightning Charging Cable,1.0,14.95,04/18/19,920 Wilson St, New York City, NY 10001,14.95
382,176926,USB-C Charging Cable,1.0,11.95,04/14/19,921 Cedar St, Atlanta, GA 30301,11.95
383,176927,Wired Headphones,1.0,11.99,04/18/19,700 Sunset St, Los Angeles, CA 90001,11.99
384,176928,AAA Batteries (4-pack),1.0,2.99,04/08/19,203 Hickory St, San Francisco, CA 94016,2.99
385,176929,ThinkPad Laptop,1.0,999.99,04/11/19,743 11th St, Dallas, TX 75001,999.99
386,176930,USB-C Charging Cable,1.0,11.95,04/15/19,161 Center St, Boston, MA 02215,11.95
387,176931,ThinkPad Laptop,1.0,999.99,04/13/19,57 Pine St, New York City, NY 10001,999.99
388,176932,34in Ultrawide Monitor,1.0,379.99,04/28/19,118 Church St, Seattle, WA 98101,379.99
389,176933,Flatscreen TV,1.0,300.0,04/24/19,698 Spruce St, New York City, NY 10001,300.0
390,176934,AAA Batteries (4-pack),1.0,2.99,04/08/19,329 Park St, New York City, NY 10001,2.99
391,176935,AAA Batteries (4-pack),1.0,2.99,04/03/19,315 1st St, Dallas, TX 75001,2.99
392,176935,27in FHD Monitor,1.0,149.99,04/03/19,315 1st St, Dallas, TX 75001,149.99
393,176936,Apple Airpods Headphones,1.0,150.0,04/15/19,846 Hickory St, Boston, MA 02215,150.0
394,176937,Google Phone,1.0,600.0,04/30/19,980 7th St, Los Angeles, CA 90001,600.0
395,176938,AAA Batteries (4-pack),1.0,2.99,04/29/19,249 Jefferson St, Los Angeles, CA 90001,2.99
396,176939,AAA Batteries (4-pack),1.0,2.99,04/06/19,418 12th St, San Francisco, CA 94016,2.99
397,176940,Lightning Charging Cable,1.0,14.95,04/02/19,864 Hickory St, Dallas, TX 75001,14.95
398,176941,27in 4K Gaming Monitor,1.0,389.99,04/11/19,807 14th St, San Francisco, CA 94016,389.99
399,176942,AA Batteries (4-pack),1.0,3.84,04/12/19,419 Washington St, Portland, OR 97035,3.84
400,176943,Lightning Charging Cable,1.0,14.95,04/09/19,211 2nd St, San Francisco, CA 94016,14.95
401,176944,Bose SoundSport Headphones,1.0,99.99,04/28/19,719 West St, Austin, TX 73301,99.99
402,176945,USB-C Charging Cable,1.0,11.95,04/24/19,701 Pine St, Austin, TX 73301,11.95
403,176946,Lightning Charging Cable,1.0,14.95,04/27/19,991 6th St, New York City, NY 10001,14.95
404,176947,AA Batteries (4-pack),2.0,3.84,04/02/19,357 Center St, Los Angeles, CA 90001,7.68
405,176948,Wired Headphones,1.0,11.99,04/26/19,761 Highland St, San Francisco, CA 94016,11.99
406,176949,USB-C Charging Cable,1.0,11.95,04/27/19,347 Jackson St, Los Angeles, CA 90001,11.95
407,176950,Lightning Charging Cable,1.0,14.95,04/04/19,929 Johnson St, Dallas, TX 75001,14.95
408,176951,USB-C Charging Cable,2.0,11.95,04/15/19,606 Lakeview St, Boston, MA 02215,23.9
409,176952,AAA Batteries (4-pack),1.0,2.99,04/06/19,693 5th St, Los Angeles, CA 90001,2.99
410,176953,Flatscreen TV,1.0,300.0,04/29/19,595 West St, Dallas, TX 75001,300.0
411,176954,Bose SoundSport Headphones,1.0,99.99,04/28/19,524 Elm St, San Francisco, CA 94016,99.99
412,176955,AAA Batteries (4-pack),1.0,2.99,04/02/19,169 Church St, San Francisco, CA 94016,2.99
413,176956,AA Batteries (4-pack),1.0,3.84,04/01/19,703 5th St, Dallas, TX 75001,3.84
414,176957,Google Phone,1.0,600.0,04/06/19,582 Church St, Boston, MA 02215,600.0
415,176958,Bose SoundSport Headphones,1.0,99.99,04/23/19,497 Main St, Boston, MA 02215,99.99
416,176959,Wired Headphones,1.0,11.99,04/08/19,125 Jefferson St, Seattle, WA 98101,11.99
417,176960,Bose SoundSport Headphones,1.0,99.99,04/08/19,737 West St, Dallas, TX 75001,99.99
418,176961,27in FHD Monitor,1.0,149.99,04/16/19,357 Willow St, Portland, OR 97035,149.99
419,176962,Wired Headphones,1.0,11.99,04/07/19,710 Church St, San Francisco, CA 94016,11.99
420,176963,AAA Batteries (4-pack),2.0,2.99,04/14/19,390 Walnut St, Los Angeles, CA 90001,5.98
421,176964,AAA Batteries (4-pack),1.0,2.99,04/05/19,453 Cedar St, San Francisco, CA 94016,2.99
422,176965,Lightning Charging Cable,1.0,14.95,04/08/19,900 Dogwood St, Boston, MA 02215,14.95
423,176966,Bose SoundSport Headphones,1.0,99.99,04/22/19,3 Main St, Boston, MA 02215,99.99
424,176967,27in 4K Gaming Monitor,1.0,389.99,04/13/19,275 Lake St, Dallas, TX 75001,389.99
425,176968,Bose SoundSport Headphones,1.0,99.99,04/28/19,183 2nd St, Atlanta, GA 30301,99.99
426,176969,AA Batteries (4-pack),1.0,3.84,04/05/19,346 Wilson St, Portland, OR 97035,3.84
427,176970,Bose SoundSport Headphones,1.0,99.99,04/06/19,524 7th St, Los Angeles, CA 90001,99.99
428,176971,AAA Batteries (4-pack),1.0,2.99,04/05/19,166 5th St, New York City, NY 10001,2.99
429,176972,27in FHD Monitor,1.0,149.99,04/06/19,824 West St, Seattle, WA 98101,149.99
430,176973,Wired Headphones,1.0,11.99,04/04/19,748 Madison St, Los Angeles, CA 90001,11.99
431,176974,ThinkPad Laptop,1.0,999.99,04/05/19,789 Center St, Seattle, WA 98101,999.99
432,176975,USB-C Charging Cable,1.0,11.95,04/23/19,28 13th St, San Francisco, CA 94016,11.95
433,176975,AAA Batteries (4-pack),1.0,2.99,04/23/19,28 13th St, San Francisco, CA 94016,2.99
434,176976,27in FHD Monitor,1.0,149.99,04/18/19,260 Pine St, Los Angeles, CA 90001,149.99
435,176977,Bose SoundSport Headphones,1.0,99.99,04/06/19,808 Ridge St, Portland, OR 97035,99.99
436,176978,Apple Airpods Headphones,1.0,150.0,05/01/19,589 Lake St, Portland, OR 97035,150.0
437,176979,AAA Batteries (4-pack),2.0,2.99,04/28/19,315 9th St, New York City, NY 10001,5.98
438,176980,Bose SoundSport Headphones,1.0,99.99,04/02/19,456 10th St, Seattle, WA 98101,99.99
439,176981,Google Phone,1.0,600.0,04/01/19,924 11th St, San Francisco, CA 94016,600.0
440,176982,iPhone,1.0,700.0,04/14/19,237 Lake St, Los Angeles, CA 90001,700.0
441,176983,AAA Batteries (4-pack),2.0,2.99,04/23/19,769 11th St, Boston, MA 02215,5.98
442,176984,Apple Airpods Headphones,1.0,150.0,04/22/19,77 Lake St, Portland, OR 97035,150.0
443,176985,USB-C Charging Cable,1.0,11.95,04/15/19,859 7th St, New York City, NY 10001,11.95
444,176986,Apple Airpods Headphones,1.0,150.0,04/12/19,623 Lakeview St, Los Angeles, CA 90001,150.0
445,176987,AAA Batteries (4-pack),1.0,2.99,04/22/19,87 Spruce St, San Francisco, CA 94016,2.99
446,176988,Lightning Charging Cable,1.0,14.95,04/30/19,251 South St, Boston, MA 02215,14.95
447,176989,Google Phone,1.0,600.0,04/09/19,346 9th St, Los Angeles, CA 90001,600.0
448,176989,USB-C Charging Cable,1.0,11.95,04/09/19,346 9th St, Los Angeles, CA 90001,11.95
449,176990,27in FHD Monitor,1.0,149.99,04/07/19,322 2nd St, San Francisco, CA 94016,149.99
450,176991,Bose SoundSport Headphones,1.0,99.99,04/15/19,338 2nd St, San Francisco, CA 94016,99.99
451,176992,AAA Batteries (4-pack),2.0,2.99,04/15/19,927 5th St, New York City, NY 10001,5.98
452,176993,iPhone,1.0,700.0,04/07/19,28 South St, Los Angeles, CA 90001,700.0
453,176993,Wired Headphones,1.0,11.99,04/07/19,28 South St, Los Angeles, CA 90001,11.99
454,176994,Google Phone,1.0,600.0,04/15/19,628 12th St, Los Angeles, CA 90001,600.0
455,176995,AA Batteries (4-pack),2.0,3.84,04/20/19,964 8th St, San Francisco, CA 94016,7.68
456,176996,Wired Headphones,1.0,11.99,04/23/19,57 Wilson St, Atlanta, GA 30301,11.99
457,176997,AA Batteries (4-pack),1.0,3.84,04/25/19,354 14th St, New York City, NY 10001,3.84
458,176998,Bose SoundSport Headphones,1.0,99.99,04/12/19,481 Maple St, San Francisco, CA 94016,99.99
459,176999,Lightning Charging Cable,1.0,14.95,04/28/19,192 7th St, Seattle, WA 98101,14.95
460,177000,USB-C Charging Cable,1.0,11.95,04/26/19,936 9th St, Los Angeles, CA 90001,11.95
461,177001,Wired Headphones,1.0,11.99,04/17/19,958 Walnut St, Los Angeles, CA 90001,11.99
462,177002,USB-C Charging Cable,1.0,11.95,04/15/19,965 Elm St, San Francisco, CA 94016,11.95
463,177003,USB-C Charging Cable,1.0,11.95,04/13/19,903 Wilson St, San Francisco, CA 94016,11.95
464,177004,AAA Batteries (4-pack),1.0,2.99,04/24/19,781 Wilson St, Los Angeles, CA 90001,2.99
465,177005,Lightning Charging Cable,1.0,14.95,04/28/19,375 Jefferson St, Los Angeles, CA 90001,14.95
466,177006,34in Ultrawide Monitor,1.0,379.99,04/02/19,776 Spruce St, Austin, TX 73301,379.99
467,177007,AAA Batteries (4-pack),1.0,2.99,04/18/19,806 Willow St, Boston, MA 02215,2.99
468,177008,Apple Airpods Headphones,1.0,150.0,04/05/19,899 7th St, Dallas, TX 75001,150.0
469,177009,AA Batteries (4-pack),1.0,3.84,04/24/19,623 5th St, Los Angeles, CA 90001,3.84
470,177010,Apple Airpods Headphones,1.0,150.0,04/28/19,885 Jefferson St, Dallas, TX 75001,150.0
471,177011,Wired Headphones,2.0,11.99,04/11/19,742 Maple St, Dallas, TX 75001,23.98
472,177012,Lightning Charging Cable,3.0,14.95,04/29/19,987 9th St, New York City, NY 10001,44.849999999999994
473,177013,AAA Batteries (4-pack),1.0,2.99,04/18/19,398 Pine St, Los Angeles, CA 90001,2.99
474,177014,Lightning Charging Cable,1.0,14.95,04/17/19,918 Maple St, Dallas, TX 75001,14.95
475,177015,Lightning Charging Cable,1.0,14.95,04/26/19,61 7th St, New York City, NY 10001,14.95
476,177016,USB-C Charging Cable,1.0,11.95,04/23/19,277 Johnson St, Seattle, WA 98101,11.95
477,177017,AAA Batteries (4-pack),5.0,2.99,04/16/19,713 Sunset St, New York City, NY 10001,14.950000000000001
478,177018,USB-C Charging Cable,1.0,11.95,04/25/19,412 Church St, New York City, NY 10001,11.95
479,177019,USB-C Charging Cable,1.0,11.95,04/20/19,2 4th St, San Francisco, CA 94016,11.95
480,177020,Macbook Pro Laptop,1.0,1700.0,04/16/19,606 Walnut St, Seattle, WA 98101,1700.0
481,177021,Bose SoundSport Headphones,1.0,99.99,04/08/19,542 Cedar St, San Francisco, CA 94016,99.99
482,177022,iPhone,1.0,700.0,04/17/19,216 Chestnut St, Los Angeles, CA 90001,700.0
483,177022,Wired Headphones,1.0,11.99,04/17/19,216 Chestnut St, Los Angeles, CA 90001,11.99
484,177023,AAA Batteries (4-pack),1.0,2.99,04/23/19,320 Adams St, New York City, NY 10001,2.99
485,177024,Bose SoundSport Headphones,1.0,99.99,04/27/19,565 Madison St, Los Angeles, CA 90001,99.99
